date,user_id,book_id,category,action,purchase_type,time_spent_minutes,purchase_price,book_type,device,city
2025-01-27,714,133,Психология,purchase,one_time_purchase,477,17.98,reading,Android,Екатеринбург
2025-01-27,942,100,Роман,purchase,yearly_subscription,108,55.55,audio,iOS,Казань
2025-01-27,550,116,Фэнтези,purchase,one_time_purchase,182,85.83,reading,Android,Омск
2025-01-27,858,179,Здоровье,wishlist,monthly_subscription,0,0.0,audio,Android,Новосибирск
2025-01-27,418,452,История,wishlist,yearly_subscription,0,0.0,audio,Android,Омск
2025-01-27,951,124,История,purchase,yearly_subscription,18,34.41,audio,iOS,Екатеринбург
2025-01-27,759,29,Бизнес,purchase,yearly_subscription,76,74.15,reading,iOS,Омск
2025-01-27,71,358,Классика,wishlist,yearly_subscription,0,0.0,audio,iOS,Челябинск
2025-01-27,832,453,Роман,purchase,monthly_subscription,405,20.76,audio,Android,Нижний Новгород
2025-01-27,5,86,Детектив,purchase,one_time_purchase,468,88.88,reading,E-Reader,Новосибирск
2025-01-27,487,168,Комикс,purchase,yearly_subscription,304,66.02,reading,iOS,Омск
2025-01-27,652,352,Детектив,wishlist,yearly_subscription,0,0.0,reading,iOS,Красноярск
2025-01-27,141,28,Комикс,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Санкт-Петербург
2025-01-27,11,93,Проза,purchase,one_time_purchase,481,95.99,reading,Android,Ростов-на-Дону
2025-01-27,218,78,Психология,wishlist,monthly_subscription,0,0.0,audio,Android,Новосибирск
2025-01-27,1131,164,Психология,purchase,monthly_subscription,417,31.87,audio,iOS,Казань
2025-01-27,468,358,Фантастика,purchase,yearly_subscription,152,55.57,reading,E-Reader,Нижний Новгород
2025-01-27,739,432,Классика,purchase,one_time_purchase,27,54.68,audio,iOS,Нижний Новгород
2025-01-27,695,284,Бизнес,purchase,monthly_subscription,266,89.89,reading,Android,Ростов-на-Дону
2025-01-27,589,92,Саморазвитие,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Москва
2025-01-27,256,433,Здоровье,wishlist,one_time_purchase,0,0.0,audio,Android,Санкт-Петербург
2025-01-27,654,407,История,wishlist,monthly_subscription,0,0.0,reading,Android,Омск
2025-01-27,949,344,Фантастика,wishlist,monthly_subscription,0,0.0,audio,iOS,Самара
2025-01-27,571,100,Классика,purchase,yearly_subscription,64,72.67,audio,iOS,Новосибирск
2025-01-27,5,166,Проза,purchase,one_time_purchase,229,27.65,reading,E-Reader,Ростов-на-Дону
2025-01-27,72,454,Фантастика,wishlist,one_time_purchase,0,0.0,reading,iOS,Санкт-Петербург
2025-01-27,941,411,Саморазвитие,wishlist,one_time_purchase,0,0.0,audio,Android,Красноярск
2025-01-27,757,216,История,purchase,one_time_purchase,152,56.93,audio,iOS,Самара
2025-01-27,992,37,История,purchase,one_time_purchase,441,86.66,audio,Android,Москва
2025-01-27,555,17,Научная литература,purchase,yearly_subscription,244,46.5,reading,E-Reader,Ростов-на-Дону
2025-01-27,389,387,Проза,wishlist,monthly_subscription,0,0.0,audio,Android,Красноярск
2025-01-27,206,244,Фэнтези,wishlist,one_time_purchase,0,0.0,reading,Android,Нижний Новгород
2025-01-27,66,317,Проза,wishlist,one_time_purchase,0,0.0,audio,Android,Новосибирск
2025-01-27,4,421,Комикс,purchase,yearly_subscription,309,65.46,audio,Android,Казань
2025-01-27,1153,72,Здоровье,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Красноярск
2025-01-27,821,198,Психология,purchase,monthly_subscription,369,85.45,audio,iOS,Нижний Новгород
2025-01-27,147,330,Фэнтези,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Екатеринбург
2025-01-27,53,452,Комикс,wishlist,yearly_subscription,0,0.0,audio,iOS,Казань
2025-01-27,210,111,Комикс,purchase,monthly_subscription,351,75.84,reading,Android,Красноярск
2025-01-27,112,465,Детектив,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Нижний Новгород
2025-01-27,1099,15,Проза,purchase,one_time_purchase,107,57.65,audio,Android,Нижний Новгород
2025-01-27,886,377,Бизнес,purchase,yearly_subscription,96,23.64,reading,iOS,Уфа
2025-01-27,685,281,Здоровье,wishlist,yearly_subscription,0,0.0,audio,Android,Нижний Новгород
2025-01-27,209,265,Бизнес,purchase,monthly_subscription,204,23.97,reading,E-Reader,Казань
2025-01-27,1020,255,История,wishlist,monthly_subscription,0,0.0,reading,iOS,Москва
2025-01-27,150,263,История,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Красноярск
2025-01-27,939,398,Здоровье,purchase,one_time_purchase,184,52.25,audio,iOS,Новосибирск
2025-01-27,845,8,Бизнес,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Красноярск
2025-01-27,125,392,Бизнес,wishlist,one_time_purchase,0,0.0,reading,Android,Новосибирск
2025-01-27,1096,280,Психология,wishlist,monthly_subscription,0,0.0,reading,Android,Красноярск
2025-01-27,131,315,Детектив,purchase,one_time_purchase,457,89.58,reading,Android,Ростов-на-Дону
2025-01-27,635,74,Детектив,purchase,yearly_subscription,482,82.84,audio,iOS,Казань
2025-01-27,255,154,Фэнтези,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Красноярск
2025-01-27,1136,464,Здоровье,purchase,yearly_subscription,428,44.08,reading,E-Reader,Новосибирск
2025-01-27,97,312,Комикс,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Красноярск
2025-01-01,526,402,Проза,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Москва
2025-01-01,294,472,Детектив,purchase,yearly_subscription,245,69.89,audio,Android,Москва
2025-01-01,789,158,Комикс,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Нижний Новгород
2025-01-01,52,106,Научная литература,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Челябинск
2025-01-01,431,328,Роман,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Новосибирск
2025-01-01,777,13,Классика,wishlist,monthly_subscription,0,0.0,reading,iOS,Москва
2025-01-01,992,72,Роман,wishlist,monthly_subscription,0,0.0,reading,iOS,Москва
2025-01-01,790,174,Здоровье,wishlist,yearly_subscription,0,0.0,audio,Android,Ростов-на-Дону
2025-01-01,406,188,Здоровье,wishlist,one_time_purchase,0,0.0,audio,iOS,Москва
2025-01-01,724,340,Комикс,wishlist,yearly_subscription,0,0.0,reading,Android,Красноярск
2025-01-01,95,215,Здоровье,wishlist,yearly_subscription,0,0.0,audio,iOS,Красноярск
2025-01-01,904,31,История,purchase,monthly_subscription,147,46.88,reading,E-Reader,Новосибирск
2025-01-01,692,423,Классика,purchase,one_time_purchase,253,21.29,audio,Android,Омск
2025-01-01,78,230,Научная литература,purchase,monthly_subscription,280,48.95,reading,Android,Самара
2025-01-01,667,32,Фэнтези,wishlist,one_time_purchase,0,0.0,audio,iOS,Челябинск
2025-01-01,596,40,Саморазвитие,purchase,one_time_purchase,86,35.85,reading,E-Reader,Ростов-на-Дону
2025-01-01,914,197,Бизнес,purchase,one_time_purchase,476,64.06,audio,iOS,Красноярск
2025-01-01,975,246,Детектив,wishlist,one_time_purchase,0,0.0,audio,iOS,Красноярск
2025-01-01,9,165,Роман,purchase,monthly_subscription,321,50.55,audio,Android,Москва
2025-01-01,909,322,История,purchase,one_time_purchase,270,15.05,reading,Android,Новосибирск
2025-01-01,752,292,Психология,purchase,monthly_subscription,420,72.94,reading,iOS,Нижний Новгород
2025-01-01,922,66,Фантастика,purchase,one_time_purchase,34,66.78,reading,iOS,Екатеринбург
2025-01-01,100,89,Классика,purchase,one_time_purchase,274,31.3,reading,E-Reader,Красноярск
2025-01-01,838,31,Фэнтези,wishlist,one_time_purchase,0,0.0,reading,Android,Казань
2025-01-01,883,208,Детектив,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Красноярск
2025-01-01,126,4,Здоровье,wishlist,yearly_subscription,0,0.0,reading,iOS,Москва
2025-01-01,812,300,Классика,purchase,yearly_subscription,383,21.63,audio,iOS,Екатеринбург
2025-01-01,398,450,Саморазвитие,wishlist,yearly_subscription,0,0.0,reading,Android,Челябинск
2025-01-01,846,142,Фэнтези,purchase,yearly_subscription,32,38.22,reading,iOS,Самара
2025-01-01,663,255,Роман,purchase,yearly_subscription,173,66.59,audio,iOS,Ростов-на-Дону
2025-01-01,725,211,Психология,purchase,monthly_subscription,152,75.4,reading,iOS,Нижний Новгород
2025-01-01,441,322,Саморазвитие,purchase,one_time_purchase,420,70.31,reading,E-Reader,Екатеринбург
2025-01-01,546,354,Проза,wishlist,monthly_subscription,0,0.0,audio,Android,Самара
2025-01-01,304,482,Фэнтези,purchase,monthly_subscription,336,12.43,audio,Android,Екатеринбург
2025-01-01,922,257,Психология,purchase,monthly_subscription,136,40.46,reading,Android,Ростов-на-Дону
2025-01-01,991,297,Детектив,purchase,yearly_subscription,93,54.4,audio,iOS,Казань
2025-01-01,196,64,Фэнтези,purchase,yearly_subscription,256,66.43,reading,E-Reader,Екатеринбург
2025-01-01,720,64,Саморазвитие,purchase,one_time_purchase,12,48.92,audio,iOS,Ростов-на-Дону
2025-01-01,975,201,Проза,wishlist,yearly_subscription,0,0.0,reading,Android,Москва
2025-01-01,921,492,Комикс,wishlist,one_time_purchase,0,0.0,audio,iOS,Казань
2025-01-01,72,323,Фантастика,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Санкт-Петербург
2025-01-01,695,207,Фэнтези,wishlist,monthly_subscription,0,0.0,reading,Android,Омск
2025-01-01,231,342,Здоровье,wishlist,yearly_subscription,0,0.0,reading,iOS,Уфа
2025-01-01,778,339,Фантастика,wishlist,one_time_purchase,0,0.0,reading,Android,Омск
2025-01-01,878,60,Проза,purchase,monthly_subscription,337,84.16,reading,E-Reader,Москва
2025-01-01,331,146,Проза,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Екатеринбург
2025-01-01,224,89,Классика,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Казань
2025-01-01,233,463,История,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Екатеринбург
2025-01-01,433,91,Саморазвитие,purchase,monthly_subscription,219,55.37,reading,E-Reader,Новосибирск
2025-01-01,750,189,Классика,purchase,one_time_purchase,450,62.22,reading,iOS,Самара
2025-01-01,486,346,Бизнес,wishlist,monthly_subscription,0,0.0,audio,iOS,Ростов-на-Дону
2025-01-01,26,237,Научная литература,purchase,monthly_subscription,461,50.9,audio,Android,Москва
2025-01-01,979,86,Фэнтези,wishlist,one_time_purchase,0,0.0,audio,iOS,Уфа
2025-01-01,483,82,Детектив,wishlist,one_time_purchase,0,0.0,reading,Android,Самара
2025-01-01,909,65,История,wishlist,yearly_subscription,0,0.0,reading,iOS,Красноярск
2025-01-01,997,406,История,purchase,monthly_subscription,81,7.56,reading,iOS,Ростов-на-Дону
2025-01-01,765,381,Фэнтези,purchase,one_time_purchase,45,96.25,audio,iOS,Новосибирск
2025-01-01,614,213,История,wishlist,monthly_subscription,0,0.0,audio,iOS,Уфа
2025-01-01,200,170,Детектив,wishlist,yearly_subscription,0,0.0,audio,iOS,Красноярск
2025-01-01,565,329,Проза,wishlist,yearly_subscription,0,0.0,audio,Android,Нижний Новгород
2025-01-01,787,194,Психология,purchase,one_time_purchase,445,95.12,audio,iOS,Омск
2025-01-01,332,58,Психология,wishlist,yearly_subscription,0,0.0,reading,iOS,Санкт-Петербург
2025-01-01,86,138,Классика,purchase,one_time_purchase,109,94.89,reading,iOS,Москва
2025-01-01,912,437,Психология,purchase,monthly_subscription,62,83.9,reading,Android,Екатеринбург
2025-01-01,35,389,Психология,purchase,one_time_purchase,27,96.56,reading,E-Reader,Москва
2025-01-01,100,327,История,purchase,yearly_subscription,257,18.3,reading,E-Reader,Красноярск
2025-01-01,315,492,Психология,purchase,monthly_subscription,222,30.96,audio,Android,Нижний Новгород
2025-01-01,912,59,Психология,purchase,yearly_subscription,290,10.52,reading,E-Reader,Екатеринбург
2025-01-01,385,340,Фэнтези,purchase,yearly_subscription,52,41.83,reading,E-Reader,Челябинск
2025-01-01,703,261,Бизнес,purchase,monthly_subscription,395,45.51,reading,E-Reader,Челябинск
2025-01-01,38,195,Бизнес,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Екатеринбург
2025-01-01,820,134,Детектив,purchase,one_time_purchase,360,55.02,audio,Android,Омск
2025-01-01,177,327,Саморазвитие,purchase,one_time_purchase,375,8.94,audio,iOS,Нижний Новгород
2025-01-01,169,179,Бизнес,purchase,yearly_subscription,117,9.59,reading,iOS,Уфа
2025-01-01,368,401,Научная литература,wishlist,monthly_subscription,0,0.0,reading,iOS,Казань
2025-01-01,724,322,Комикс,purchase,yearly_subscription,446,8.25,reading,E-Reader,Екатеринбург
2025-01-01,772,231,Комикс,wishlist,monthly_subscription,0,0.0,reading,iOS,Санкт-Петербург
2025-01-01,943,158,История,wishlist,one_time_purchase,0,0.0,audio,iOS,Самара
2025-01-01,681,75,Фэнтези,purchase,yearly_subscription,151,57.19,reading,E-Reader,Казань
2025-01-01,213,311,Комикс,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Екатеринбург
2025-01-01,338,67,Здоровье,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Омск
2025-01-01,847,46,Детектив,wishlist,monthly_subscription,0,0.0,reading,Android,Самара
2025-01-01,267,405,Фэнтези,purchase,monthly_subscription,191,81.92,audio,iOS,Самара
2025-01-01,656,198,Психология,wishlist,yearly_subscription,0,0.0,reading,Android,Новосибирск
2025-01-01,471,470,Проза,purchase,one_time_purchase,284,6.86,audio,Android,Челябинск
2025-01-01,281,194,Комикс,purchase,yearly_subscription,479,51.41,audio,iOS,Красноярск
2025-01-01,859,123,Проза,purchase,monthly_subscription,21,26.9,audio,Android,Самара
2025-01-01,885,471,Классика,wishlist,monthly_subscription,0,0.0,reading,iOS,Казань
2025-01-01,375,337,Комикс,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Челябинск
2025-01-01,819,175,Комикс,wishlist,yearly_subscription,0,0.0,reading,Android,Уфа
2025-01-01,963,22,Проза,purchase,monthly_subscription,386,50.26,audio,Android,Санкт-Петербург
2025-01-01,303,39,Бизнес,purchase,monthly_subscription,273,23.59,audio,Android,Омск
2025-01-01,711,186,Комикс,wishlist,monthly_subscription,0,0.0,reading,iOS,Екатеринбург
2025-01-01,413,340,Фантастика,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Омск
2025-01-01,807,345,Роман,purchase,monthly_subscription,80,25.89,reading,Android,Москва
2025-01-01,3,42,История,wishlist,yearly_subscription,0,0.0,audio,Android,Новосибирск
2025-01-01,479,121,Классика,wishlist,one_time_purchase,0,0.0,reading,Android,Челябинск
2025-01-01,438,450,Фэнтези,wishlist,monthly_subscription,0,0.0,reading,E-Reader,Самара
2025-01-01,128,296,Проза,wishlist,yearly_subscription,0,0.0,reading,E-Reader,Челябинск
2025-01-01,465,324,Здоровье,wishlist,yearly_subscription,0,0.0,audio,iOS,Красноярск
2025-01-01,766,222,Психология,purchase,one_time_purchase,465,72.44,reading,Android,Челябинск
2025-01-01,179,11,Психология,purchase,monthly_subscription,20,71.93,reading,iOS,Казань
2025-01-01,561,290,Комикс,wishlist,one_time_purchase,0,0.0,reading,Android,Нижний Новгород
2025-01-01,152,218,Проза,wishlist,yearly_subscription,0,0.0,reading,Android,Омск
2025-01-01,497,96,Детектив,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Новосибирск
2025-01-01,139,382,Психология,wishlist,one_time_purchase,0,0.0,audio,Android,Уфа
2025-01-01,428,48,Роман,wishlist,one_time_purchase,0,0.0,reading,Android,Красноярск
2025-01-01,89,192,Здоровье,wishlist,monthly_subscription,0,0.0,audio,iOS,Челябинск
2025-01-01,283,432,Здоровье,purchase,yearly_subscription,1,5.61,audio,iOS,Казань
2025-01-01,652,218,Саморазвитие,purchase,yearly_subscription,123,40.06,reading,E-Reader,Казань
2025-01-01,410,91,Здоровье,wishlist,yearly_subscription,0,0.0,audio,iOS,Уфа
2025-01-01,524,56,Фэнтези,purchase,yearly_subscription,2,48.09,reading,iOS,Москва
2025-01-01,429,92,Роман,wishlist,monthly_subscription,0,0.0,reading,Android,Москва
2025-01-01,889,387,Роман,wishlist,one_time_purchase,0,0.0,reading,E-Reader,Екатеринбург
2025-01-01,949,354,Проза,purchase,yearly_subscription,324,49.13,reading,iOS,Новосибирск
2025-01-01,712,70,Фантастика,wishlist,yearly_subscription,0,0.0,audio,Android,Нижний Новгород
2025-01-01,34,117,Фантастика,purchase,monthly_subscription,366,78.92,audio,iOS,Санкт-Петербург
2025-01-01,948,253,Комикс,purchase,one_time_purchase,449,28.59,reading,E-Reader,Нижний Новгород
2025-01-01,173,368,Роман,purchase,monthly_subscription,58,22.69,audio,Android,Казань
2025-01-01,996,58,Фэнтези,purchase,one_time_purchase,265,86.88,audio,iOS,Уфа
2025-01-01,826,407,Проза,purchase,one_time_purchase,9,93.14,reading,E-Reader,Ростов-на-Дону
2025-01-01,56,93,Классика,purchase,one_time_purchase,477,9.61,audio,Android,Ростов-на-Дону
2025-01-01,790,31,Психология,wishlist,monthly_subscription,0,0.0,audio,iOS,Красноярск
2025-01-01,399,112,Роман,wishlist,monthly_subscription,0,0.0,reading,iOS,Челябинск
2025-01-01,412,492,История,purchase,one_time_purchase,243,97.63,audio,Android,Нижний Новгород
2025-01-01,819,432,Проза,purchase,monthly_subscription,246,50.12,audio,iOS,Екатеринбург
2025-01-01,818,329,Роман,purchase,one_time_purchase,17,27.0,reading,iOS,Омск
2025-01-01,387,478,Бизнес,wishlist,monthly_subscription,0,0.0,audio,Android,Нижний Новгород
2025-01-01,507,444,Здоровье,wishlist,one_time_purchase,0,0.0,reading,Android,Ростов-на-Дону
2025-01-01,990,293,Здоровье,wishlist,yearly_subscription,0,0.0,audio,Android,Екатеринбург
